WellID,BVHH,NioGOR,CodGOR,LateralLength,ProppantPerFoot,FluidPerFoot,LeftDistance,RightDistance,TVD,NormalizedOilEUR,NormalizedGasEUR,LeftNeighbourType_Codeveloped,LeftNeighbourType_NoNeighbour,LeftNeighbourType_Parent,RightNeighbourType_Codeveloped,RightNeighbourType_NoNeighbour,RightNeighbourType_Parent,FormationAlias_CODELL
4902123542,0.452895710637723,-1.4016015922825213,-1.157023456199819,1.1335468732798581,0.43589866255825277,0.09290846085425146,0.6994573776037889,,2.6297205833836284,-0.35272153511856347,-1.3269663861992407,1.0,0.0,0.0,0.0,1.0,0.0,1.0
512343852,1.9253972702199271,-0.6846356352149807,-0.693131681269437,1.1538964986835663,3.601167587118616,0.4380917008732983,-0.5826181602077644,-0.5532138981765795,-0.1400402470192232,-0.48274454272018613,-0.8640583945076262,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512349763,-0.05929968467439435,0.2848394656434866,0.002068130905056098,1.3634222713587831,-0.42297352725909443,1.8934870230944056,-0.3575963406432366,0.5761366952574227,0.948681051444109,-0.4882853467126407,0.3152430572963294,1.0,0.0,0.0,0.0,0.0,1.0,0.0
512345486,0.6326126875175724,1.1757824010474143,1.2203646526787317,-0.4107635879126576,-0.9887471642372693,-0.24966974387607313,-0.6748222228585952,-0.6614929579497341,-0.22585908198310256,0.4458929198725516,1.1674065085565766,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512343209,1.085256126269762,1.0622007970565157,0.5127997305213466,-0.7823326739877724,-1.4906554098392373,1.0239885574403442,-0.6803105599211446,-0.46334227856486115,0.268861260749849,-0.4230482388469332,1.403432430676751,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512339008,-0.20824321735714155,-0.640892703140163,-0.8378194824449415,-1.0080627780029792,-0.03180939326619488,-0.8699469119436067,-0.5222464525197202,-0.5976083126835728,-1.1177018767057705,-0.121674479181077,-0.571131082823454,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512334655,-0.8525677467381491,-1.0561131184470272,-0.856757861237849,-1.1369437388931305,0.34883907900892364,-0.45124870189825694,0.06720094799809144,,0.5347313769124556,-1.045763775799591,-1.327240145168201,1.0,0.0,0.0,0.0,1.0,0.0,0.0
512331939,-1.5726106791014611,-0.8294206030912277,-0.7885853069808212,-0.6455379698850678,-1.8806056676896965,-1.805285585980728,4.707041100677403,,0.27390942751243014,-1.8161700967184342,-1.4571761006911659,1.0,0.0,0.0,0.0,1.0,0.0,0.0
512341785,-2.2527361129708923,-0.6738531450852665,-0.660486918272842,0.8592037752446822,0.15204879143028158,0.37906539852979637,,,-0.8333218157470329,0.11436993056959353,-0.8941243995242985,0.0,1.0,0.0,0.0,1.0,0.0,1.0
4902121083,-0.10992082496378791,-1.2748440565505712,-0.9982463645104077,1.0985002961956942,0.5274525201976376,-0.4194577332699394,-0.08866782457831315,,2.520343636861037,0.6299643116693421,-1.2014770722479808,1.0,0.0,0.0,0.0,1.0,0.0,1.0
512336728,0.7883767647073024,-0.5815825569609765,-0.4852361613466781,-1.0830549160647924,-0.2958173127741165,-1.0302967881466907,,0.0737218579099855,0.009722033604017242,-0.07947850500147152,-0.6918239644941462,0.0,1.0,0.0,1.0,0.0,0.0,0.0
512335203,2.1214476742191066,0.29874331458655795,0.284318932356377,-1.090591814362462,-1.1167491018757356,-0.5254051303772038,-0.07878881786572413,-0.14825021462498136,0.37823820727244034,0.28321912228224794,0.1499012158997946,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512337369,-0.661474401489343,-1.1723617607206132,-0.6617893759068163,-1.1312910651698782,0.05542243525532725,-0.4562785074025888,-0.6682362183835359,-0.5792008725221366,-2.2316640089820083,2.2840017097292717,-0.7062789235822418,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512348751,0.9580025632626336,1.2957337670900615,0.8701200941380902,-0.9379696238346512,-0.2600709067464388,1.2814056888089094,-0.5815204927952544,2.2642072371209028,0.3984308743227649,-1.2877020173103735,0.994304508385307,1.0,0.0,0.0,0.0,0.0,1.0,0.0
512340825,1.206138901328351,-0.7476617577290943,-0.7740477155211948,0.17183865049720806,2.1176654150326257,-0.08944223577190202,-0.5968878365703929,-0.09302789414067254,-0.22585908198310256,-0.7863569967239602,-0.9563437024921315,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512346243,0.10444233095396217,0.5403663173527613,0.49887781636030826,0.20688522758137204,-0.3979240570581301,-0.21230967952336438,3.1472557075008467,-0.49799157769227065,0.20155237058210052,-0.7003028591173484,-0.4184693102934705,0.0,0.0,1.0,1.0,0.0,0.0,1.0
512337467,-0.994616637509292,-1.0594770423069177,-0.6755855962400279,-1.030673472895988,0.02283423144665341,-0.4493052094012564,-0.6177435174080809,-0.5553794793720426,-2.1508933407807103,0.8187065514332807,-1.1048220972115443,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512341032,-0.10913989586865583,-0.005564486263068379,1.0625778462938973,0.0516251226493768,0.05432395230159808,-0.814748702953344,-0.20282523547934186,-0.17531997956827,0.05010736770466635,-0.10824179633498528,1.0032547244581582,1.0,0.0,0.0,0.0,0.0,1.0,1.0
512339862,-1.1115519888341627,-0.7576131266144494,-0.7810406163920508,-0.9673635271955628,-0.07015676079654262,-0.7153076083161615,-0.6660408835585161,,-1.2741950463457856,-0.12594995019182834,-0.7167242218943696,1.0,0.0,0.0,0.0,1.0,0.0,0.0
512336933,-0.1947300133668511,-0.2947237761760344,-0.31182631729357235,-0.9722625110890482,-1.244277228175312,-0.7393777744421389,0.1473306691113135,4.453609825734088,1.1371459439138047,1.208950524712199,2.1595119969704717,1.0,0.0,0.0,1.0,0.0,0.0,1.0
512336172,0.6625940878933806,-0.47195481825402064,-0.26894792594542605,-0.9846983932802031,-0.025101018609468565,-1.268652678234212,-0.21819257925448035,-0.3095860136869817,0.521269598878906,0.14735527132321524,-0.22211450474375857,1.0,0.0,0.0,1.0,0.0,0.0,1.0
512336496,1.601334212131996,1.059367945915835,0.7888714097367698,-1.1795272142749642,-0.5192656783910922,-0.618441780153257,2.387669858044002,-0.6679897015361234,-0.8114464264425146,-0.2748692869732642,0.05271652459976388,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512346311,1.063439455413079,0.6086461822617987,0.5494609836300562,0.8475215828832942,-0.23535491882123966,-1.4055292721155033,-0.7209242541840106,-0.5196473896469016,0.021501089383373233,-0.2331220482485595,1.047729186821566,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512342231,-0.4275742139129668,0.5831064082943724,0.6399517415905503,-1.115463578744772,0.1158227131014043,-0.5702659624798176,,-0.5142334366582438,-0.039076911767600434,-0.7222909380214725,-0.3065139918753985,0.0,1.0,0.0,1.0,0.0,0.0,0.0
512334344,-1.3833799908328355,-0.957201968051723,-0.7372888294387302,-1.3969667301627342,-0.3916525173061011,-0.9224727982554147,,,-1.015055819199954,0.2567432606079982,-1.0623345610992003,0.0,1.0,0.0,0.0,1.0,0.0,0.0
512342009,0.28303761508501873,0.15920221563891504,-0.08917360775048533,-0.6858603757776006,-1.4850133500990819,1.0014152602841444,-0.3180803137928805,-0.75677853055011,0.5683858219963299,-0.27021398383523515,0.7294169259554527,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512337030,1.7415207663485373,0.4585241670427014,0.3545935535753772,-0.8772975925384103,-0.5229816554787144,0.12376830542482366,-0.2577086061048364,-0.4189478640578678,0.18809059254855082,1.0161630975597724,2.5457400829478924,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512337719,-0.32763687660516605,0.5545593913025828,1.1087989373374254,-1.113202509255471,0.4889415433494905,-0.04072443521286464,0.14293999946127395,,-0.18883919239084088,0.5120933252271233,1.4335595985763567,1.0,0.0,0.0,0.0,1.0,0.0,1.0
512339201,-2.504680556038273,-1.148668788686091,-0.5875565785171727,0.05991571077681344,-0.08921679199776238,-0.5334245670474955,-0.6034738410454523,-0.635505983604177,-2.473976013585903,-0.6353489275644887,-1.288520733100935,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512341143,0.4400542950378766,1.6363100409319973,1.9697790113028597,1.529234033907516,-0.88357039370634,-1.3062243342053417,2.9035735419236506,1.2853645367715851,0.19145603705693823,-0.9394989668633856,1.1754684018436092,0.0,0.0,1.0,1.0,0.0,0.0,1.0
512343170,0.7187528331298305,-0.26710797090860944,-0.17010976903269628,-0.1597848746002575,-0.1746907836896782,0.4555830129966796,,0.11703348181924733,-0.0609523010721187,4.012319104534537,2.2136717755368363,0.0,1.0,0.0,1.0,0.0,0.0,1.0
500110039,-1.9309423636758438,-0.6349388725249997,-0.9099825753440384,0.9451244158381165,0.04169684293182054,-0.6723345179013823,,0.794860395999195,1.1489249996931608,0.7776753588169679,-0.7937534921908449,0.0,1.0,0.0,1.0,0.0,0.0,1.0
512343845,1.7468500268318747,-0.6298218216967754,-0.6564490974573393,1.135054252939392,3.625914472389616,0.5245662735727481,2.2482660966552457,-0.5737869195334788,0.058520978975634914,-1.1310752746324526,-1.08958572025062,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512340342,-1.2555655098607306,-0.7938621957840001,-0.741243182891951,-0.9730162009188151,-0.15273591228042097,-1.2771231836100079,-0.23904826009216829,,0.5969921003176231,-1.1363325304711558,-1.3308641722388923,1.0,0.0,0.0,0.0,1.0,0.0,1.0
512339151,0.17726178599538028,-0.1198682525869068,-0.23838033922152618,-1.0969981779154812,-0.2929630211356539,0.4190208838299176,-0.18416488946667373,0.33792276375648267,0.40516176333953974,1.2535915233173736,0.7377377209803394,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512347107,-0.39357575151044666,0.16579179476521563,0.14219526108245792,1.0796618177701338,1.0839804069080867,1.2387411712602996,-0.45967941000665646,,-0.8636108163225197,0.4139125388976521,1.2001010294291192,1.0,0.0,0.0,0.0,1.0,0.0,0.0
512331400,-0.9261069786634387,-1.2807143838960344,-0.9477704121196869,-1.16935240157311,-0.2182401315369245,-0.7216002560314474,,,0.7921878818040937,1.486850435270792,-1.1834236704253132,0.0,1.0,0.0,0.0,1.0,0.0,0.0
512341210,-0.00314516992159269,-0.5772561817548592,-0.539754715105381,-0.08102428738960943,-0.7349654418010533,0.29197446174154507,-0.5035861065070522,-0.3940436803100423,-0.47658469785796576,0.9769970709984468,-0.2558968463274091,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512339078,-0.8836141158752463,1.8779436298101364,1.8137236050229943,-0.9869594627695041,-0.2440764098917694,-0.4013519465887543,-0.5968878365703929,-0.21321765048887412,-0.2309072487456837,-0.6718553694444308,0.7969342940361147,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512338611,0.3697092468512099,-1.0871154340076348,-0.6825915871596402,-1.067227429639686,-0.4298199663169669,-0.9355887027984764,-0.6309155263581996,-0.6365887742019085,-1.8900713913806846,0.7438205493241339,-0.6938028954076553,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512338055,-0.8866997680064514,-0.6880227584174908,-0.6697376356114959,-0.9749004254932325,-0.31908836915728467,-1.1546985140848824,,,-1.5552096627961358,-0.4879511986634804,-0.9749183240886975,0.0,1.0,0.0,0.0,1.0,0.0,0.0
512346412,-0.5054619127823712,0.3088013816941309,2.221148327838026,1.1199804563440527,-0.04952283891916493,-0.14027820707870925,-0.6868965643962041,-0.552131107578848,-0.25951352706697683,-0.2499036081327548,0.07732532846963854,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512336476,-1.060687136025331,0.33025603997953273,0.10162041183638448,-1.047631494065745,-1.0459394776062543,-0.4642369289112645,,-0.13633951804993436,0.8477177161924863,1.6294754197155346,1.899588496241102,0.0,1.0,0.0,1.0,0.0,0.0,1.0
501420752,0.6294196368153417,-0.31967446841211566,-0.49685093716878614,2.0922403367434406,-0.029624663162744154,-0.03980152092828132,-0.5749344883201951,-0.19481021032743784,1.8523029019461328,0.47394088595892025,1.0703604796831643,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512346430,0.06662994768119788,0.2061033595118458,-0.3346549483598739,-0.9911047568332223,0.5755024372109239,1.0999387737604065,4.748752462352779,,0.5885784890466544,0.4390451904126034,0.1075344090900008,0.0,0.0,1.0,0.0,1.0,0.0,1.0
512350817,-1.1325620356397255,-0.4930975427732488,-0.32357754809630485,1.096616071621277,-0.4101599312085491,0.2423195684963892,,-0.06812371039284698,-0.4715365310953846,0.19202483590107247,-0.8929556804876136,0.0,1.0,0.0,1.0,0.0,0.0,0.0
512336758,-0.773174639716548,0.6026639813610678,0.037077417171795045,-1.0291660932364541,-0.9786512827445373,-0.39223647228345127,,-0.052964642024605345,0.521269598878906,0.5901314280474173,-0.12809132002587123,0.0,1.0,0.0,1.0,0.0,0.0,1.0
512349216,-0.7697049070122479,-0.11956179408722759,-0.37857799301854705,-0.5897649224823123,-0.42378230520035914,1.059094336671265,2.671965717884064,0.8143506267583628,1.0479616644415382,1.939586623107908,1.1502344629934211,1.0,0.0,0.0,0.0,0.0,1.0,1.0
512344436,-0.927718110224833,-0.29167458125573115,-0.3247436308889318,-0.9805530992164848,1.994714360704154,0.27921753181536213,0.07707995471068047,-0.4406036760124987,-1.119384598959964,1.4628951421329521,1.1906647670841655,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512336965,-1.869635158810271,-0.550620531024837,-0.6581285006512598,-1.0830549160647924,0.27451646766648424,-0.5303558917594893,-0.20392290289185175,,-0.09124130164760554,0.9068577227325463,-0.5780027546552041,1.0,0.0,0.0,0.0,1.0,0.0,1.0
512350633,0.03067519821249908,0.6560346987598791,0.39203627014985404,-0.7683894121370836,-0.3595780399848549,1.0869949622575947,,,1.621769953121594,1.4840479724001023,0.5050486908655603,0.0,1.0,0.0,0.0,1.0,0.0,1.0
512341730,-0.4270214999974809,-0.6511927223849421,-0.661423740085926,0.8441299786493428,0.7340893591806519,3.7326345507364205,-0.6594548790834567,-0.21321765048887412,-1.0133730969457602,0.5203480899280033,-0.5973942743941304,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512339057,-0.15549789652472493,-0.19579413705972795,-0.37958942214045116,0.9733877844543777,-0.27587494296249754,0.3879372371863423,4.136254046172259,0.13435813138295205,0.6643009904853715,0.32777741380523584,0.5763233591591183,0.0,0.0,1.0,1.0,0.0,0.0,0.0
512346728,-1.0550402379549326,-0.884278805651085,-0.6890422950701921,1.2914448926160378,1.0526217116111312,2.479393203612123,,,-1.7436745552658315,-1.0798687697861649,-1.342610231938693,0.0,1.0,0.0,0.0,1.0,0.0,0.0
512336864,-1.4707088125733276,-1.0977872211195543,-0.6576509911387659,-1.0333113873001725,-0.619122967676903,-1.0627722670550248,-0.2631969431673859,0.6021236696029798,-1.0251521527251162,-0.7020013115783791,-1.3229682265006466,1.0,0.0,0.0,0.0,0.0,1.0,0.0
512347418,0.7164056254148123,0.637948292463057,0.18220734853349452,-0.9002851323463028,-0.8682870973728228,-0.07791685317128298,-0.5540788074825072,-0.7946762014707142,1.377775226263506,0.19847827573722998,0.5668070426811531,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512349130,-1.0386220187221302,-0.8930798068101009,-0.5911505053080934,1.0641218583624104,-0.1437969041691819,0.7002057110647277,-0.28515029141758375,-0.2316250906503104,-1.9775729485987577,-0.789849594969737,-1.0714775339577387,1.0,0.0,0.0,0.0,0.0,1.0,0.0
512337530,-0.06884434137989515,-1.0544485112705837,-0.6729535640861888,-1.2639404752088645,-0.5274473839215323,-0.8924514588541299,-0.5387114637073687,-0.49582599649680753,-2.140797007255548,-0.47654044033224385,-1.0771088866363405,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512337372,-0.5152515461006497,-0.8145154665994406,-0.66060590475642,-0.9926121364927563,-0.32923038688274925,-0.984508852166907,,-0.4546799537830088,-1.4256400492232197,-0.06681133652783706,-0.9419902405862455,0.0,1.0,0.0,1.0,0.0,0.0,0.0
512332076,-0.9401712136132497,-0.4695794399926784,-0.48999833321251024,-1.1245078567019755,-0.20291316572005383,-0.5715473789985309,,,-1.442467271765157,-1.5050713640259805,-1.2534092436508186,0.0,1.0,0.0,0.0,1.0,0.0,0.0
512339985,1.50775525277669,-0.5878337274512371,-0.6474409478785036,0.9809246827520474,3.6030174866277203,0.2867851181366118,-0.5562741423075269,-0.6008566844767674,-0.057586856563731276,-0.6736767240496796,-0.7793858022454834,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4902121291,-0.44290456579117327,-1.1690555944010197,-1.0365771611479175,0.9078167692646516,0.7309699402068944,-0.42281305095538435,0.18026069148661025,-0.32041391966429716,2.8568880876997795,-0.9983853233897545,-1.4150938494004917,0.0,0.0,1.0,1.0,0.0,0.0,1.0
512342971,0.5485950155326228,-0.942795461428472,-0.6019562369069272,-0.9078220306439725,0.7301414588510172,0.9587368668854006,-0.4465074010565378,-0.48608088111722364,-1.5451133292709733,2.1372668120734453,-0.03735798814718855,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512345096,1.3158957872905581,0.5575749806346288,0.20196714083767162,1.2330339308090978,0.3952995347791642,0.09616315493370489,-0.23246225561710895,-0.611684590454083,-0.5977407001599131,0.12706314804228439,1.3388429273374527,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512347715,0.8999371559332549,-0.07025690933940933,-0.23589591288142261,1.5318719483117005,-0.4809006284912151,0.31483828582034856,-0.32027564861790025,-0.5835320349130627,0.37487276276405296,-0.47832527130099145,0.7855121314611382,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512337964,-0.4156309826742069,5.190765135827413,5.643588074997317,-1.1689755566582267,0.4613486751191468,0.2178640997012309,0.08256829177322991,-0.47525297513990816,0.16453248098983883,-1.1726528917525503,2.0837822194476496,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512339426,0.8284138829769676,-0.041758115695466815,-0.33631227401006436,-0.8701375391556241,-1.5036171062292354,0.22739955749497898,,0.1711730117058246,1.1623867777267105,-0.30991622780041644,-0.6436827497085651,0.0,1.0,0.0,1.0,0.0,0.0,0.0
512341675,0.7264232412433538,-0.8652604887939227,-0.7067721742345504,0.07122105822331794,0.9363791506256367,0.19554732126437563,-0.5200511176947005,-0.7437850433773315,-0.002057022175338748,-1.2669528823625402,-0.8803627071509295,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512347873,1.2445613056209233,0.37123711524956493,0.13388240261614856,0.3022269910468934,-0.4113421273174792,1.0528598425642157,-0.5112697783946214,-0.47958413753083434,0.6222329341305287,-0.1044370114739336,1.6529722527957826,1.0,0.0,0.0,1.0,0.0,0.0,0.0
506906520,-0.06809848705004264,-0.20890181124568447,-0.07350783934106082,1.262804679084893,-0.4256866083484381,0.3440060776076191,,,-0.08619313488502439,0.3729241093276635,-0.1804474033608801,0.0,1.0,0.0,0.0,1.0,0.0,0.0
512341200,0.06570709083925659,0.6416898571230651,0.29827431460818554,-0.7273133164147838,-0.4076065042978829,1.3362254322045912,3.3898402056655326,-0.6647413297429287,0.4892978760492254,-0.52282811288819,0.8978154807426458,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512349944,-1.231541011508155,-1.1201329182900792,-1.00551972047128,1.2793858553397663,1.6444083730122203,2.087863015990036,1.2581700905713238,0.2653757937084691,0.8224768823795805,-0.28708450766245686,-1.08773569255045,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512338342,0.014926417005222783,-0.6358171123460126,-0.6413347516807792,0.7050742050573374,-0.29488107756096105,0.5119979277300405,2.1714293777795532,-0.025894877081316704,0.8847376057847479,0.9902922102969353,-0.1946109820840495,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512336433,0.9520584811492488,-0.2980197033295841,-0.008497349018896708,-1.1542786049777707,0.8893021593434509,-1.037209556368593,-0.07878881786572413,-0.14283626163632365,0.1746288145150011,0.2546910102525003,1.2375705908418337,1.0,0.0,0.0,0.0,0.0,1.0,1.0
512348034,-2.183588443497963,-0.7120879808041035,-0.7290018394875803,0.11192030903073417,2.4324235895891015,0.7637427193334236,,,-0.8417354270180014,0.864142353929614,-0.704113914863042,0.0,1.0,0.0,0.0,1.0,0.0,1.0
512348447,0.4621739793736966,0.614944489230098,0.28492568135817503,-0.711108985074794,-0.680023062409487,-0.3691291534530088,-0.37076834959335525,-0.6365887742019085,0.8695931054970045,-1.329539344494801,0.04764272266763918,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512347821,0.7021841050954991,0.3510205061008576,0.48379252767074704,-0.7088479155854931,-0.8244155191341058,-1.354180660272157,-0.6056691758704721,-0.6625757485474656,-0.6902904241405673,0.6752723284214279,1.0641575136158672,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512337211,-0.9359890651532277,-0.5547323879663867,-0.5335537240327856,-1.1561628295521882,-0.15968698000481066,-0.7294625670449522,-0.5881064972703138,-0.5889459879017205,-0.6616841458192741,-0.6378522813436761,-1.0243790924596883,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512345738,1.0850210545600834,0.4373757630959442,0.8144889752787301,1.2443392782556024,-0.11054277554330648,-0.9367902283447547,-0.6166458499955709,-0.5023227400831968,-0.30662975018440075,-0.1382052411011608,0.5386477952290428,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512346998,-1.0640790284078478,-0.23973946944008317,-0.5266005482402564,-1.0276587135769202,0.00774209375521213,-0.24226120020915876,-0.43553072693143885,-0.5131506460605123,0.5767994332672984,-0.22188329251186117,-0.6975685150871282,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512350600,-0.6585247645313484,0.4663589474205052,0.4149135585683202,-0.4171699514656768,-0.3084685189813607,0.2683659260277673,,,1.0610868980242494,1.0161570259481914,-0.7844880898637534,0.0,1.0,0.0,0.0,1.0,0.0,1.0
512344405,1.7693718602793433,0.8768954452028788,1.350272081563565,0.8784228659037399,0.31059228920157494,-0.1814947031369148,-0.6868965643962041,-0.5943599408903782,-0.29148524989665736,-0.017950610830220846,0.6017349799277574,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512344416,1.5141856494089523,1.0365971070461004,1.4943833505033117,1.96820626847419,0.026914066192955815,-0.8296481192829587,-0.5782274905577247,-0.590028778499452,-0.4799501423663532,0.6834724875472713,2.0136115104212675,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512350126,0.315710145475161,-0.39949529746477574,-0.39507822247229846,0.195956725049751,-0.046668850732576365,0.07662067220667261,-0.2642946105798958,-0.29009578292781385,0.45564343096535115,-1.0684214811064972,-0.7179990126572947,1.0,0.0,0.0,1.0,0.0,0.0,1.0
512339066,-0.8596708659024507,-0.6059995164172695,-0.5635024183139459,-0.9330706399411659,-0.109549057691821,-0.9615038405791525,0.5238305916022064,-0.21321765048887412,-1.535016995745811,1.0018009802523955,-0.127007943649144,0.0,0.0,1.0,1.0,0.0,0.0,0.0
512340634,-0.9194657746205807,-1.0838099244983848,-0.7944936752378293,-1.279014271804204,0.10755733201043499,0.7029542930504593,-0.20941123995440122,-0.1893962573387801,-1.8328588347380983,1.5851161624126444,-0.9634479437951857,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512347591,-0.6872137647098645,-0.7749616082382774,-0.558933306893738,1.0758896013026853,0.6104192992665421,0.2671251582438203,-0.7132405822964414,-0.6268436588223246,-1.1698662665857755,-0.006963539032350506,-0.048565597771110476,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512341152,0.4033784696626912,-1.0897263599725584,-0.7224220776363711,-0.9839447034504362,-0.5267532211859496,-1.096826000631102,-0.7812959618720546,-0.7730203895160832,-2.1020943954090923,-1.0443571513287548,-0.9687432306371098,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512341357,0.6552588709151737,0.4121045086260797,0.917510810714528,-0.5871270080781279,-0.9232871195756956,-0.3265064297217867,-0.11830484471608023,-0.08977952234747791,-0.19893552591600316,-0.23853299922242857,1.273334770114422,1.0,0.0,0.0,1.0,0.0,0.0,0.0
512348298,0.36081474721157564,0.5505152428550739,0.06655876811983873,1.9237906597905234,-1.0234986822311811,0.6244741054297976,,,0.268861260749849,-0.6162362514131825,0.39693307149716806,0.0,1.0,0.0,0.0,1.0,0.0,0.0
512338498,0.5078131069769626,-0.6879378014274551,-0.45905346608233955,0.9715035598799603,0.7560562745712732,-0.7922893936625423,-0.5881064972703138,-0.5932771502926467,-0.07777952361405582,-0.9608836379204826,-0.8908670426734523,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4902125925,0.025032873567718807,-1.2581721452449532,-1.097421599962858,1.2273812570858456,-0.6057527416630558,-0.378483771263081,0.5567606139775031,0.17658696469448235,2.220819075614556,-0.4934717836389921,-1.324353443882564,0.0,0.0,1.0,0.0,0.0,1.0,1.0
